id,wurfl-id,user-agent
autogen-388,blackberry8900_ver1_sub46195,BlackBerry8900/4.6.1.95 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/115
autogen-389,blackberry8900_ver1_sub46175,BlackBerry8900/4.6.1.75 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/1
autogen-390,blackberry8900_ver1_sub46176,BlackBerry8900/4.6.1.76 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/123
autogen-391,blackberry8900_ver1_sub46166,BlackBerry8900/4.6.1.66 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/175
autogen-392,blackberry8900_ver1_sub46145,BlackBerry8900/4.6.1.45 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/1
autogen-393,blackberry8220_ver1_sub460155_125,BlackBerry8220/4.6.0.155 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/125
autogen-394,blackberry8220_ver1,BlackBerry8220/4.6.0.106 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/179
autogen-395,blackberry8220_ver1_sub460155,BlackBerry8220/4.6.0.155 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/1
autogen-396,blackberry8220_ver1_sub460151,BlackBerry8220/4.6.0.151 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/100
autogen-397,blackberry8220_ver1_sub460165,BlackBerry8220/4.6.0.165 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/1
autogen-398,blackberry8220_ver1_sub460195,BlackBerry8220/4.6.0.195 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/1
autogen-399,nokia_n95_ver1_sub300015,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95/30.0.015; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-400,nokia_n95_ver1_sub310017,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95/31.0.017; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-401,nokia_n95_ver1_funnyua,NOKIAN95
autogen-402,nokia_n95_ver1_sub310014,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95/31.0.014; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-403,nokia_n95_ver1_subua,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95/21.0.016; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-404,nokia_n95_ver1_sub130003,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95/13.0.003 Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-405,nokia_n95_ver1_sub100014,"Mozilla/5.0 (Symbianos/9.2; U; Series60/3.1 NokiaN95/10.0.014; Profile/MIDP-2.0 Configuration/CLDC-1.1) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-406,nokia_n95_ver1_sub100018,Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95/10.0.018; Profile/MIDP-2.0 Configuration/CLDC-1.1 )
autogen-407,nokia_n95_ver1_sub100010,Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95/10.0.010)
autogen-408,nokia_n95_ver1_sub_reorder350002,"Mozilla/5.0 (SymbianOS/9.2; Series60/3.1 NokiaN95/35.0.002; Profile/MIDP-2.0 Configuration/CLDC-1.1 U; ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-409,nokia_n95_ver1_sub_mozilla_c200015_no_semicolon,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95/20.0.015 Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-410,nokia_n95_ver1_sub_reorder310017,"Mozilla/5.0 (SymbianOS/9.2; Series60/3.1 NokiaN95/31.0.017; Profile/MIDP-2.0 Configuration/CLDC-1.1 U; ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-411,nokia_n95_ver1_sub_reorder300015,"Mozilla/5.0 (SymbianOS/9.2; Series60/3.1 NokiaN95/30.0.015; Profile/MIDP-2.0 Configuration/CLDC-1.1 U; ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-412,nokia_n95_ver1_sub310017nosemi,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95/31.0.017 Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-413,nokia_n95_ver1_sub300015nosemi,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95/30.0.015 Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-414,nokia_n95_ver1_sub3,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95-3/10.2.006; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-415,nokia_n95_ver1_sub_mozilla_c200015,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95/20.0.015; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-416,nokia_n95_ver1_sub_mozilla_b,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95/11.0.026; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-417,nokia_n95_ver1_sub_mozilla_c,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95/12.0.013; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-418,nokia_n95_ver1_sub200273_jap,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95/20.0.273 Profile/MIDP-2.0 Configuration/CLDC-1.1) AppleWebKit/413 (KHTML, like Gecko) Safari/413 Nokia/X02NK"
autogen-419,nokia_n95_ver1_sub100018_full,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95/10.0.018; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-420,nokia_n95_ver1,NokiaN95
autogen-421,nokia_n95_ver1_sub3_sub210016,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95/21.0.016 Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-422,nokia_n95_ver1_sub3_sub112009,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95-3/11.2.009; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-423,nokia_n95_ver1_sub_mozilla,Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95
autogen-424,nokia_n95_ver1_sub3_sub202011,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95-3/20.2.011 Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-425,nokia_n95_ver1_funnyua2,Nokia-N95
autogen-426,nokia_n95_ver1_sub200015,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95_8GB/20.0.015; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-427,nokia_n95_ver1_sub200016,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95_8GB/20.0.016 Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-428,nokia_n95_ver1_sub_8gb_fl3sub30,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95_8GB/30.0.018; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-429,nokia_n95_ver1_sub_8gb_fl3sub20,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95_8GB/20.0.016; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-430,nokia_n95_ver1_sub202011,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95-3/20.2.011; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-431,nokia_n95_ver1_sub150012,"Mozilla/5.0  (Symbian0S/9.2 U; Series60/3.1 NokiaN95_8GB/15.0.012 Profile/MIDP-2.0 Configuration/CLDC-1.1) AppleWebKit/413 (KHTML, like Gecko/413)"
autogen-432,nokia_n95_ver1_sub_8gb_c200016,"Mozilla/5.0 (SymbianOS/9.2; Series60/3.1 NokiaN95_8GB/20.0.016; Profile/MIDP-2.0 Configuration/CLDC-1.1 U; ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-433,nokia_n95_ver1_sub_mozilla_d,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95_8GB/10.0.021; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-434,nokia_n95_8gb_ver1,"Mozilla/5.0 (SymbianOS/9.2 U; Series60/3.1 NokiaN95_8GB/10.0.007; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-435,nokia_n95_ver1_sub_8gb_300018,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95_8GB/30.0.018 Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-436,nokia_n95_ver1_sub_8gb_400002,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95_8GB/40.0.002; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-437,nokia_n95_ver1_sub_8gb_vf3g,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95_8GB/11.0.026; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-438,nokia_n95_ver1_sub_8gb_312008,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95_8GB-3/31.2.008 Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-439,nokia_n95_ver1_sub_8gb_310015,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95_8GB/31.0.015; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-440,nokia_n95_ver1_sub_8gb_fl3_sub312011,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95_8GB-3/1.2.011 Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-441,nokia_n95_ver1_sub_8gb_fl3,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95_8GB/15.0.015; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-442,nokia_n95_ver1_sub_8gb_fl3_subusa,"Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95_8GB-3/20.2.005 Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413"
autogen-443,blackberry9530_ver1_sub470103,BlackBerry9530/4.7.0.103 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/105
autogen-444,blackberry9530_ver1subverizon,rim9530v1
autogen-445,blackberry9530_ver1,BlackBerry9530/4.6.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/120
autogen-446,blackberry8130_ver1,BlackBerry8130/4.3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/109
autogen-447,blackberry8130_ver1_suballtel,blackberry8130
autogen-448,blackberry8130_ver1_subua,BlackBerry8130m/4.5.0.127 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/179
autogen-449,verizon_blackberry8130_ver1,rim8130v2
autogen-450,blackberry8350i_ver1,BlackBerry8350i/4.6.1.83 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/103
autogen-451,blackberry8320_ver1_sub45081,BlackBerry8320/4.5.0.81 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/100
autogen-452,samsung_sch_a870_ver1,SCH-A870 UP.Browser/6.2.3.2 (GUI) MMP/2.0
autogen-453,samsung_sch_a870_ver1_subverizon,sama870
autogen-454,samsung_sgh_t939_ver1,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; SGH-T939) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-455,samsung_sph_m540_ver1_subparrot,SPH-M540-parrot/1.0 AU-MIC/2.0 (GUI) MMP/2.0
autogen-456,samsung_sph_m540_ver1,SPH-M540/1.0 AU-MIC/2.0 (GUI) MMP/2.0
autogen-457,samsung_sph_m540_ver1_subua,Samsung-SPHM540BST Polaris/6.0 MMP/2.0 Profile/MIDP-2.0 Configuration/CLDC-1.1
autogen-458,samsung_sph_m540_ver1_subpolaris,Samsung-SPHM540 Polaris/6.0 MMP/2.0 Profile/MIDP-2.0 Configuration/CLDC-1.1
autogen-459,samsung_sght919_ver1,SAMSUNG-SGH-T919/T919UVHI2 SHP/VPP/R5 NetFront/3.4 SMM-MMS/1.2.0 profile/MIDP-2.0 configuration/CLDC-1.1
autogen-460,samsung_t919_ver1,SAMSUNG-SGH-T919/T919UVHL3 SHP/VPP/R5 NetFront/3.5 SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1
autogen-461,samsung_sgh_i607_ver1_subfg1,SAMSUNG-SGH-I607/I607FG1 Mozilla/4.0 (compatible; MSIE 4.01; Windows CE; Smartphone; 320x240)
autogen-462,samsung_sgh_i607_ver1_subfg1_msie60,SAMSUNG-SGH-I607/I607FG1 Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; Smartphone; 320x240)
autogen-463,samsung_sgh_i607_ver1,SAMSUNG-SGH-I607/I607
autogen-464,samsung_sch_i910_ver1,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; PPC; 240x400) Opera VZW:SCH-i910
autogen-465,samsung_sch_i910_ver1_subie711,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.11) VZW:SCH-i910 PPC 240x400
autogen-466,verizon_samsung_sch_i910_ver1,sami910v1
autogen-467,samsung_a707_ver1_subshpvppr5,SAMSUNG-SGH-A707/1.0 SHP/VPP/R5 NetFront/3.3 SMM-MMS/1.2.0 profile/MIDP-2.0 configuration/CLDC-1.1
autogen-468,samsung_a707_ver1,SAMSUNG-SGH-A707
autogen-469,lge_vx8350_ver1_subverizon,vx8350v1
autogen-470,lge_vx8350_ver1,LGE-VX8350/1.0 UP.Browser/6.2.3.2 (GUI) MMP/2.0
autogen-471,verizon_lg_vx5400_ver,VX5400v1
autogen-472,lg_vx5400_ver1,LGE-VX5400/1.0 UP.Browser/6.2.3.2 (GUI) MMP/2.0
autogen-473,verizon_lge_vx8550_ver1,VX8550v1
autogen-474,lge_vx8550_ver1,LGE-VX8550/1.0 UP.Browser/6.2.3.2 (GUI) MMP/2.0
autogen-475,lg_cu500_ver1,LG-CU500
autogen-476,lg_cu500_ver1_sub20,LG-CU500 Obigo/WAP2.0 Profile/MIDP-2.0 Configuration/CLDC-1.1
autogen-477,verizon_lge_vx8700_ver1,VX8700v1
autogen-478,verizon_lge_vx9900_ver1,VX9900v1
autogen-479,verizon_lge_vx9900_ver2,VX9900v2
autogen-480,lge_vx9900_ver1,LGE-VX9900/1.0 UP.Browser/6.2.3.2 (GUI) MMP/2.0
autogen-481,lg_cx10000_ver1,Mozilla/4.1 (compatible; Teleca/Q05A/GS-CX10000)
autogen-482,lg_cg225_ver1_sub,LG-CG225 UP.Browser/6.2.3 (GUI) MMP/1.0
autogen-483,lg_cg225_ver1,LG-CG225
autogen-484,mot_k1m_ver1_opwv6234,MOT-K1m/1.0 UP.Browser/6.2.3.4.c.1.116 (GUI) MMP/2.0
autogen-485,mot_k1m_ver1_subparrot,MOT-K1m-parrot/1.0 UP.Browser/6.2.3.4.c.1.123 (GUI) MMP/2.0
autogen-486,mot_k1m_ver1_bell,Motorola-K1m UP.Browser/6.2.3.4.c.1.123 (GUI) MMP/2.0
autogen-487,mot_e815_ver1,MOT-E815
autogen-488,mot_8720_ver1,MOT-8720_
autogen-489,mot_e815_ver1_subverizon,motoe815
autogen-490,mot_e815_ver1_sub0062,MOT-E815_/00.62 UP.Browser/6.2.3.4.c.1.104 (GUI) MMP/2.0
autogen-491,mot_8720_ver1_sub6234c1104,MOT-8720_/00.62 UP.Browser/6.2.3.4.c.1.104 (GUI) MMP/2.0
autogen-492,mot_8720_ver1_sub0062,MOT-8720_/00.62 UP.Browser/6.2.3.4.c.1.102 (GUI) MMP/2.0
autogen-493,mot_i880_ver1,MOT-A-6E/00.04 UP.Browser/7.0.2.2.c.1.108 (GUI) MMP/2.0
autogen-494,mot_i880_ver1_sub0000,MOT-A-6E/00.00 UP.Browser/7.0.2.2.c.1.108 (GUI) MMP/2.0
autogen-495,mot_w385_ver1_subua,MOT-W385/1.0 UP.Browser/6.2.3.4.c.1.123 (GUI) MMP/2.0
autogen-496,mot_w385_ver1_sub00,Motorola-w385 Obigo/Q04C1 MMP/2.0 Profile/MIDP-2.0 Configuration/CLDC-1.1
autogen-497,mot_w385_ver1_subjfjko,MOT-JFJK0/00.62 UP.Browser/6.2.3.4.c.1.123 (GUI) MMP/2.0
autogen-498,mot_jfjkn_ver1,MOT-JFJKN/00.62 UP.Browser/6.2.3.4.c.1.123 (GUI) MMP/2.0
autogen-499,mot_w385_ver1_subparrot,MOT-W385-parrot/1.0 UP.Browser/6.2.3.4.c.1.123 (GUI) MMP/2.0
autogen-500,verizon_mot_w385_ver1,motow385
autogen-501,mot_w385_ver1,MOT-W385m/00.62 UP.Browser/6.2.3.4.c.1.123 (GUI) MMP/2.0
autogen-502,mot_v3m_ver1_sub6234c1112,MOT-GATW_/00.62 UP.Browser/6.2.3.4.c.1.112 (GUI) MMP/2.0
autogen-503,mot_v3m_ver1,MOT-GATW
autogen-504,mot_v3_ver1_metropcs,MOT-NCR_0/00.62 UP.Browser/6.2.3.4.c.1.115 (GUI) MMP/2.0
autogen-505,mot_v3mobigo_ver1,Motorola-V3m Obigo/Q04C1 MMP/2.0 Profile/MIDP-2.0 Configuration/CLDC-1.1
autogen-506,mot_v3m_razr_ff_novarra_8,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.20) Gecko/20081217 Firefox/2.0.0.20 Novarra-Vision/8.0
autogen-507,mot_v3c_ver1,MOT-V3c/1.2 UP.Browser/6.2.3.4.c.1.109 (GUI) MMP/2.0
autogen-508,mot_v3c_ver1_subverizon,motov3
autogen-509,mot_v325_verizon_ver1,MOT-MLNBT/00.62 UP.Browser/6.2.3.4.e.1.100 (GUI) MMP/2.0
autogen-510,mot_v325_ver1,MOT-V325
autogen-511,mot_v325_ver1_sub6234e1100,MOT-R9-1_/00.62 UP.Browser/6.2.3.4.e.1.100 (GUI) MMP/2.0
autogen-512,mot_v325_ver1_subverizon,motov325
autogen-513,motorola_i465_ver1,MOT-A-A4/00.00 UP.Browser/7.0.2.2.c.1.120 (GUI) MMP/2.0
autogen-514,nokia_6102_ver1,Nokia6102
autogen-515,nokia_6102_ver1_sub0338,Nokia6102/2.0 (03.38) Profile/MIDP-2.0 Configuration/CLDC-1.1
autogen-516,nokia_6102i_ver1,Nokia6102i
autogen-517,palm_treo755p_ver1,Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; PalmSource/Palm-D060; Blazer/4.5) 16;320x320
autogen-518,blackberry8830_ver1_sub1_subua,BlackBerry8830m/4.5.0.135 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104
autogen-519,blackberry8830_ver1,BlackBerry8830/4.2.2 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/105
autogen-520,blackberry8830_ver2,BlackBerry8830/4.2.2 Profile/MIDP-2.0 Configuration/CLOC-1.1 VendorID/105
autogen-521,blackberry8830_ver1_sub1,BlackBerry8830/4.2.2 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/-1
autogen-522,blackberry8830_ver1_suballtel,blackberry8830
autogen-523,blackberry8830_ver1_sub126,BlackBerry8830/4.2.2 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/126
autogen-524,blackberry8830_ver1_sub189,BlackBerry8830/4.2.2 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/189
autogen-525,blackberry8830_ver1_sub422,BlackBerry8830/4.2.2 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104
autogen-526,blackberry8830_ver1_sub450138,BlackBerry8830/4.5.0.138 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/105
autogen-527,blackberry8700_sub421102,BlackBerry8700/4.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102
autogen-528,blackberry8700_sub302410154,Mozilla/2.0 (compatible; MSIE 3.02; Windows CE; PPC; 240x320) BlackBerry8700/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/154
autogen-529,blackberry8700_sub302410119,Mozilla/2.0 (compatible; MSIE 3.02; Windows CE; PPC; 240x320) BlackBerry8700/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/119
autogen-530,blackberry8700_ver1_120,BlackBerry8700/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/120
autogen-531,blackberry8700_ver1,BlackBerry8700/4.1.0
autogen-532,blackberry8700_ver1_sub410,BlackBerry8700/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/142
autogen-533,blackberry8700_sub421,BlackBerry8700/4.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/183
autogen-534,blackberry8703e_ver1,BlackBerry8703e
autogen-535,blackberry8703e_ver1_sub410,BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/105
autogen-536,blackberry8703e_ver1_sub421,BlackBerry8703e/4.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/109
autogen-537,blackberry8703e_ver1_alltel,blackberry8703e
autogen-538,blackberry8530_ver1,BlackBerry8530/5.0.0.337 Profile/MIDP-2.1 Configuration/CLDC-1.1 VendorID/105
autogen-539,verizon_blackberry8530_ver1,rim8530
autogen-540,blackberry8520_ver1_subvodafone,BlackBerry8520/4.6.1.272 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/120
autogen-541,blackberry8520_ver1_sub461272,BlackBerry8520/4.6.1.272 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/121
autogen-542,blackberry8520_ver1,BlackBerry8520/4.6.1.259 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/100
autogen-543,blackberry8310_ver1_rogers_ie,Mozilla/2.0 (compatible; MSIE 3.02; Windows CE; PPC; 240x320) BlackBerry8310/4.2.2 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/107
autogen-544,blackberry8310_ver1_sub132,BlackBerry8310/4.2.2 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/132
autogen-545,blackberry8310_ver1_sub120,BlackBerry8310/4.2.2 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/120
autogen-546,blackberry8310_ver1_sub102,BlackBerry8310/4.2.2 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102
autogen-547,blackberry8310_ver1_sub214,BlackBerry8310/4.2.2 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/214
autogen-548,blackberry8310_ver1_rogers,BlackBerry8310/4.2.2 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/107
autogen-549,blackberry8320_ver1_sub45081,BlackBerry8320/4.5.0.81 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/100
autogen-550,blackberry8330_ver1_subm,BlackBerry8330m/4.5.0.131 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104
autogen-551,blackberry8330_ver1,BlackBerry8330/4.3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1
autogen-552,blackberry8330_ver1_suballtel,blackberry8330
autogen-553,blackberry8330_ver1_105,BlackBerry8330/4.3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/105
autogen-554,blackberry8330m_ver1,BlackBerry8330m/4.5.0.169 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/189
autogen-555,blackberry8330_ver1_sub45077,Blackberry8330/4.5.0.77 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/105
autogen-556,blackberry8330_ver1_subverizon,rim8330v1
autogen-557,blackberry8330_ver1_sub45077_179,BlackBerry8330/4.5.0.77 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/179
autogen-558,blackberry8330_ver1_sub45077_105,BlackBerry8330/4.5.0.77 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/105
autogen-559,blackberry8100_ver1_sub420_vendor214,BlackBerry8100/4.2.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/214
autogen-560,blackberry8100_ver1_sub420_vendor100,BlackBerry8100/4.2.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/100
autogen-561,blackberry8100_ver1_sub421_vendor100,BlackBerry8100/4.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/100
autogen-562,blackberry8100_ver1_sub421_vendor102,BlackBerry8100/4.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102
autogen-563,blackberry8100_ver1_sub421_vendor123,BlackBerry8100/4.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/123
autogen-564,blackberry8100_ver1_sub102,BlackBerry8100/4.2.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102
autogen-565,blackberry8100_ver1_sub134,BlackBerry8100/4.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/134
autogen-566,blackberry8100_ver1_sub421,BlackBerry8100/4.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/107
autogen-567,blackberry8100_ver1_sub420,BlackBerry8100/4.2.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/125
autogen-568,htc_6850_ver1,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.11) USCCHTC6850
autogen-569,htc_s621_ver1_subua,HTC-S621
autogen-570,htc_s621_ver1,HTC_S621 Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 6.12)
autogen-571,htc_s621_ver1_submoz,HTCS621-Mozilla/4.0 (compatible; MSIE 4.01; Windows CE; Smartphone; 320x240)
